"song.id" "song" "id" "name_artist" "language" "text" "translation"
"111" "3ade68b8g7a0b00b3" "Madness" "3ade68b8g7a0b00b3" "muse" 1 "Mad mad mad  I... I can't get these memories out of my mind And some kind of madness Is starting to evolve, mmmm  And I... I tried so hard to let you go But some kind of madness Is swallowing me whole Yeah  I have finally seen the light And I have finally realised What you mean Now, I need to know is this real love Or is it just madness Keeping us afloat, mmmm  When I look back, at all the crazy fights we had It's like some kind of madness Was taking control, yeah  Now I have finally seen the light And I have finally realised What you need  Mad mad mad  Now I have finally seen the end (finally seen the end) And I'm... Not expecting you to care, no (expecting you to care) That I have finally seen the light (finally seen the light) And I have finally realised (realised)  I need your love I need your love  Come to me Just in a dream Come on and rescue me Yes, I know I can't be wrong And baby, you're too headstrong Our love is...  Mad mad mad  Madness" "[Loucura]   Louco louco louco  Eu... Eu não consigo tirar estas memórias da minha mente E algum tipo de loucura Começou a evoluir  E eu... Eu tentei tanto deixar você ir Mas algum tipo de loucura Está me envolvendo por completo Sim  Eu finalmente vi a luz E eu finalmente percebi O que você quer dizer E agora Eu preciso saber se isso é amor verdadeiro Ou é só loucura Nos mantendo a tona  E quando eu lembro de todas as brigas malucas que tivemos É como se um tipo de loucura Estivesse tomando o controle, sim  E agora eu finalmente vi a luz E eu finalmente percebi Do que você precisa  Louco, louco, louco  E agora eu finalmente vi o fim (finalmente eu vi o fim) E eu... Não estou esperando que você se importe (esperando que você se importe) Mas eu finalmente vi a luz (finalmente vi a luz) E eu finalmente percebi (percebi)  Eu preciso de seu amor Eu preciso de seu amor  Venha até mim Apenas em um sonho Venha e me resgate Sim, eu sei Eu não posso estar errado E você querida, é muito teimosa Nosso amor é ...  Louco, louco, louco.  Loucura"
"112" "3ade68b8g7b34afa3" "Exogenesis Part I (overture)" "3ade68b8g7b34afa3" "muse" 1 "Aping my soul You stole my overture Trapped in God's program And I can't escape  Who are we? Where are we? When are we? Why are we? Who are we? Where are we? Why, why, why?  I can't forgive you, And I can't forget  Who are we? Where are we? When are we? Why are we?  Who are we? Where are we? When are we? Why we in here?" "[Exogenesis Sinfonia Parte 1 (proposta)]  Imitando a minha alma, Você roubou minha proposta, Encurraladas no programa de Deus, Oh eu não posso escapar  Que nós somos? Onde nós estamos? Quando nós estamos? Por que nós somos? Quem somos nós? Onde nós estamos? Por que, por que, por que?  Eu não o posso perdoar E eu não posso esquecer  Quem somos nós? Onde nós estamos? Quando nós estamos? Por que nós estamos aqui?  Quem somos nós? Onde nós estamos? Quando nós estamos? Por que nós estamos aqui?"
"113" "3ade68b8g7d1770b3" "Reapers" "3ade68b8g7d1770b3" "muse" 1 "Home It's becoming a killing field There's a crosshair locked on my heart  With no recourse And there's no one behind the wheel Hellfire wiping me out Killed by drones Killed by drones  You rule with lies and deceit And the world is on your side You've got the Cia All you've done is brutalised  Drones  War, the fight just moved up a gear I don't think I can handle the truth I'm just a pawn, and you are expendable Incindentaly, electronically erased  Drones Drones  You kill by remote control And the world is on your side You got reapers and hawks And now I am radicalised  Killed by  You rule with lies and deceit And the world is on your side You've got the Cia All you've done is brutalised  You kill by remote control And the world is on your side You got reapers and hawks And now I am radicalised  Here come the drones Here come the drones Here come the drones" "[Ceifadores]  Lar Está se tornando um campo de matança Há uma mira no meu coração  Sem recursos E não há ninguém ao volante O fogo infernal está me apagando Sendo morto por drones Sendo morto por drones  Você governa com mentiras e decepção E o mundo está ao seu lado Você têm a Cia Tudo o que você faz é brutalizado  Drones  Guerra, a luta subiu de nível Eu não acho que aguento a verdade Sou apenas um peão, e você é descartável Incidentalmente, eletronicamente apagado  Drones Drones  Você mata por controle remoto E o mundo está ao seu lado Você têm ceifadores e águias E agora estou radicalizado  Morto por  Você governa com mentiras e decepção E o mundo está ao seu lado Você têm a Cia Tudo o que você faz é brutalizado  Você mata por controle remoto E o mundo está ao seu lado Você têm ceifadores e águias E agora estou radicalizado  Lá vêm os drones Lá vêm os drones Lá vêm os drones"
"114" "3ade68b8g83596fa3" "Razor Blades (screenager demo)" "3ade68b8g83596fa3" "muse" 1 "You so lonely, always surrounded Stop your screaming, no one can hear All the scars on your skin post no bills  Hide from the mirror, the cracks and the memories Hide from your family, they won't know you now For all the holes in our souls, host no thrills  Who you were Was so beautiful Remember you Who you were...  I always hoped that things could be different And I thought, underneath, you'd be cooler than this For all the holes in our souls, post no bills  Who you were Was so beautiful Remember you Who you were" "[Guilhotinas] Você tão só, sempre cercada   Pare de gritar, ninguém pode ouvir   Todas as cicatrizes na sua pele não cobram contas    Esconda-se do espelho, as rachas e as recordações   Esconda de sua família, ela não a reconhecerá agora Para todos os buracos em nossas almas, não abrigue emoções    Quem você era   Era tão bela   Lembre-se de você   Quem você era...      Eu sempre esperei que as coisas pudessem ser diferentes   E eu pensei, por dentro, que você estaria mais tranqüila que isto   Para todos os buracos em nossas almas, não poste nenhuma conta      Quem você era   Era tão bela   Lembre-se de você   Quem você era"
"115" "3ade68b8g869400b3" "Survival" "3ade68b8g869400b3" "muse" 1 "Race Life's a race I'm gonna win Yes, I'm gonna win I'll light the fuse And I'll never lose And I choose to survive Whatever it takes You won't pull ahead I'll keep up the pace And I'll reveal my strength To the whole human race  Yes, I am prepared To stay alive I won't forgive Vengeance is mine And I won't give in Because I choose to thrive Yeah, we're gonna win  Race It's a race But I'm gonna win Yes, I'm gonna win And I will light the fuse And I'll never lose And I choose to survive Whatever it takes You won't pull ahead Cause I'll keep up the pace And I'll reveal my strength To the whole human race  Yes, I'm gonna win  Yes, I'm gonna win" "[Sobrevivência] Corrida A corrida da vida E eu vou vencer Sim, vou vencer E acenderei o rastilho E nunca perderei E escolho sobreviver Não importa o que será preciso Você não vai pegar o primeiro lugar Eu manterei o passo E revelarei minha força Para toda a raça humana  Sim, estou preparado Para permanecer vivo E não vou perdoar A vingança é minha E não vou me render Porque eu escolho ter sucesso Sim, eu vou vencer  Corrida É uma corrida Mas eu vou vencer Sim, vou vencer E acenderei o rastilho E nunca perderei E escolho sobreviver Não importa o que será preciso Você não vai pegar o primeiro lugar Porque manterei o passo E revelarei minha força Para toda a raça humana  Sim, eu vou vencer  Sim, eu vou vencer"
"116" "3ade68b8g889c00b3" "Save Me" "3ade68b8g889c00b3" "muse" 1 "Save me from my superstitions Now I'm free  From this old condition  Wait just a while And I'll greet you with a smile  Hold me  'cause I'm sure I'm hated Promises they are overrated  Wait just a while While I'm drowning in denial  Turn me into  Someone like you Find a place that  We can go to  Run away and  Take me with you Don't let go I need your rescue  Watch me 'cause  I'm on a mission Hold me back  So I'm forced to listen Don't let me go  'cause I'm nothing without you  Turn me into  Someone like you Find a place that  We can go to  Run away and  Take me with you Don't let go I Need your rescue  Turn me into  Someone like you Find a place that  We can go to  Run away and  Take me with you Don't let go I  Need your rescue" "[Salve-me]   Me salve das minhas superstições Agora eu sou livre Dessa antiga condição  Aguarde só um momento E eu vou cumprimentá-lo com um sorriso  Me segure Porque tenho certeza que sou odiado Promessas são superestimadas  Aguarde só um momento Enquanto eu estou me afogando em negação  Me transforme em Alguém como você Encontre um lugar que Possamos ir  Fuja  E me leve com você Não me solte Eu preciso do seu resgate  Me observe porque Eu estou em uma missão Me segure Então sou obrigado a escutar Não me deixe ir Porque eu não sou nada sem você  Me transforme Alguém como você Encontre um lugar que Possamos ir  Fuja  E me leve com você Não me solte Eu preciso do seu resgate  Me transforme Alguém como você Encontre um lugar que Possamos ir  Fuja  E me leve com você Não deixe ir  Eu preciso do seu resgate"
"117" "3ade68b8g897c5fa3" "Burning Bandits (Exo-Politics demo)" "3ade68b8g897c5fa3" "muse" 1 "Hope stands over me I am waiting patiently I'll wait for a sign Whisper through centuries Taking time to open my mind And I'm waiting now  Stop asking yourself why You can't see the demons in your eyes Stop asking, where to find the truth to compensate your lies  So it forms in my mind I am searching for a twisting world and theres no scars on my side  Stop asking yourself why You can't see the demons in your eyes Stop asking, where you'll find the truth to compensate your lies  Well im waiting so patiently I’m waiting for a sign I’m waiting so patiently But I’ll wait for the truth" "[Burning Bandits (Exo-Politics demo)] A esperança estava sobre mim   Eu estou esperando pacientemente   Eu esperarei por um sinal   Sussurre por séculos   Levei tempo para abrir minha mente   E eu estou esperando agora      Pare de se perguntar, por que   Você não pode ver os demônios em seus olhos   Pare de perguntar, onde achar   a verdade para compensar suas mentiras      Assim forma-se em minha mente   Eu estou procurando um mundo revirado   e não há nenhuma cicatriz em meu lado      Pare de se perguntar, por que   Você não pode ver os demônios em seus olhos   Pare de se perguntar, onde você achará   a verdade para compensar suas mentiras      Bem eu estou esperando tão pacientemente   Eu estou esperando por um sinal   Eu estou esperando tão pacientemente   Mas eu esperarei pela verdade"
"118" "3ade68b8g8a7dc0b3" "Jigsaw Memory" "3ade68b8g8a7dc0b3" "muse" NA "Say you lose something What'll get you anywhere Come on every jigsaw memory faded into for" NA
"119" "3ade68b8g8b34afa3" "Exogenesis Part II (cross-pollination)" "3ade68b8g8b34afa3" "muse" 1 "Rise above the crowds And wade through toxic clouds Breach the outer sphere The edge of all our fears Rest with you We are counting on you It's up to you  Spread our codes to the stars You must rescue us all Spread our codes to the stars You must rescue us all  Tell us,  tell us your final wish Now we know you can never return Tell us,  tell us your final wish We will tell it to the world" "[Exogenesis Parte 2 (polinização)] Cresça sobre a multidão E avance através das nuvens tóxicas Quebre a esfera exterior O limite de todos os nossos medos Repousa com você Nós estamos contando com você Cabe a você  Espalhe os nossos códigos para as estrelas Você deve salvar todos nós Espalhe os nossos códigos para as estrelas Você deve salvar todos nós  Diga-nos, Diga-nos o seu último desejo Agora nós sabemos que você pode nunca mais voltar Diga-nos, Diga-nos o seu último desejo Nós vamos dizer ao mundo  by: Joe and Ma"
"120" "3ade68b8g8dc0efa3" "Gallery" "3ade68b8g8dc0efa3" "muse" NA "(instrumental)" NA
"121" "3ade68b8g91b0d0b3" "Something Human" "3ade68b8g91b0d0b3" "muse" 1 "My circuits have blown I know it's self imposed And all I have shared, and all I have loved Is all I'll ever own  But something has changed I feel so alive My life just blew up, I'd give it all up I'll depressurise  Oh, oh, oh, ten thousand miles left on the road Oh, oh, oh, five-hundred hours 'till I am home  I need something human, human Human, human  Lets face all our fears Come out of the shade Lets burn all the money, absolve all the lies And wake up unscathed  The big picture's gone Replaced with visions of you Now life can begin, I've cleansed all my sins I'm about to break through  Oh, oh, oh, five thousand miles left on the road Oh, oh, oh, two-hundred hours till I am home  I need something human, human Human, human  And I need the touch And something human, human  Less than a mile on the road I will be crawling though your door I need something human, human Human, human  And I need your love I need something human, human" "[Algo Humano]  Meus circuitos foram queimados Sei que foi voluntário Tudo que compartilhei, e tudo que amei É tudo que sempre terei  Mas algo mudou Me sinto tão vivo Minha vida acabou de explodir, eu desistiria de tudo Vou perder a pressurização  Oh, oh, oh, dez mil milhas deixadas na estrada Oh, oh, oh quinhentas horas até que eu chegue em casa  Preciso de algo humano, humano Humano, humano  Vamos enfrentar todos os nossos medos Saia da sombra Vamos queimar todo o dinheiro, desculpar todas as mentiras E acordar ilesos  O plano geral se foi Substituído por visões de você Agora, a vida pode começar, limpei todos os meus pecados Estou prestes a romper  Oh, oh, oh, cinco mil milhas deixadas na estrada Oh, oh, oh duzentas horas até que eu chegue em casa  Preciso de algo humano, humano Humano, humano  E eu preciso do toque E algo humano, humano  Menos de uma milha na estrada Estarei rastejando pela sua porta Preciso de algo humano, humano Humano, humano  E eu preciso do seu amor Preciso de algo humano, humano"
"122" "3ade68b8g9604afa3" "Undisclosed Desires" "3ade68b8g9604afa3" "muse" 1 "I know you've suffered But I don't want you to hide It's cold and loveless I won't let you be denied  Soothing I'll make you feel pure Trust me You can be sure  I want to reconcile the violence in your heart I want to recognise your beauty is not just a mask I want to exorcise the demons from your past I want to satisfy the undisclosed desires in your heart  You trick your lovers that you're wicked and divine You may be a sinner But your innocence is mine  Please me Show me how it's done Tease me You are the one  I want to reconcile the violence in your heart I want to recognise your beauty is not just a mask I want to exorcise the demons from your past I want to satisfy the undisclosed desires in your heart  Please me Show me how it's done Trust me You are the one  I want to reconcile the violence in your heart I want to recognise your beauty is not just a mask I want to exorcise the demons from your past I want to satisfy the undisclosed desires in your heart" "[Desejos secretos]  Eu sei que você sofreu Mas eu não quero que você se esconda Está frio e sem amor Eu não deixarei você se negar  Se acalme Eu farei você se sentir pura Confie em mim Você pode ter certeza  Eu quero reconciliar a violência no seu coração Eu quero reconhecer que sua beleza não é só uma máscara Eu quero exorcizar os demônios do seu passado Eu quero satisfazer os desejos secretos em seu coração  Você engana seus amores dizendo que é maldosa e divina Você pode ser uma pecadora Mas a sua inocência é minha  Agrade-me Me mostre como se faz Provoque-me Você é única  Eu quero reconciliar a violência em seu coração Eu quero reconhecer que sua beleza não é só uma máscara Eu quero exorcizar os demônios do seu passado Eu quero satisfazer os desejos secretos em seu coração  Agrade-me Me mostre como se faz Confie em mim Você é única  Eu quero reconciliar a violência em seu coração Eu quero reconhecer que sua beleza não é só uma máscara Eu quero exorcizar os demônios do seu passado Eu quero satisfazer os desejos secretos em seu coração"
"123" "3ade68b8g989c00b3" "Liquid State" "3ade68b8g989c00b3" "muse" 1 "Take me for a ride Break me up and steal what's left inside And hope and pray inequity has died And sigh enough to stop  I'm on red alert Bring me peace and wash away my dirt Spin me 'round and help me to divert And walk into the light  Warm my heart tonight And hold my head up high And help me to survive  Kick me when I'm down Feed me poison, fill me 'til I drown Wake me up before I get pushed out And fall into the night  Warm my heart tonight And hold my head up high And help me to survive" "[Estado líquido] Leve-me para um passeio Quebre-me e roubar o que resta dentro E espero e rezo desigualdade morreu E suspirar suficiente para parar  Estou de prontidão Traga-me paz e lavar minha sujeira Gire em volta de mim \"e ajuda-me a desviar E caminhar para a luz  Aqueça meu coração esta noite E manter minha cabeça erguida E me ajudar a sobreviver  Chute-me quando estou para baixo Alimente-me veneno, enche-me até eu afogar Acorde-me antes que eu me empurrado para fora E cair na noite  Aqueça meu coração esta noite E manter minha cabeça erguida E me ajudar a sobreviver"
"124" "3ade68b8g9b34afa3" "Exogenesis Part III (redemption)" "3ade68b8g9b34afa3" "muse" 1 "Let's start over again Why can't we start it over again?  Just let us start it over again  And we'll be good This time we'll get it... We'll get it right  It's our last chance to forgive ourselves" "[Exogenesis Parte 3 (Redenção)] Vamos começar de novo Por que não podemos começar tudo de novo?   Apenas deixe-nos começar de novo  E nós vamos ser bons  Desta vez nós vamos conseguir...  Nós vamos fazer direito  É nossa última chance para nos perdoarmos  Tradução: Joe and Ma"
"125" "3ade68b8ga37eb0b3" "Dig Down" "3ade68b8ga37eb0b3" "muse" 1 "When hope and love has been lost And you fall to the ground You must find a way When the darkness descends And you're told it's the end You must find a way When God decides to look the other way And a clown takes the throne We must find a way Face the firing squad Against all the odds You will find a way  Dig down Dig down Dig down And find faith When you're close to the edge With a gun to your head You must find a way  When friends are fearing the crowd And they try to divide us We must find a way We have entered the fray And we will not obey We must find a way Yeah  Dig down Dig down Dig down And find faith When they've left you for dead And you can only see red You must find a way Dig down Dig down Dig down Find faith We won't let them divide We will never abide We will find a way Dig down Dig down Dig down Faith Dig down Dig down Dig down Faith" "[Cave]  Quando a esperança e o amor forem perdidos E você cair no chão Você deve encontrar um caminho Quando a escuridão cai E te dizem que é o fim Você deve encontrar um caminho Quando Deus decide olhar para o outro lado E um palhaço assume o trono Nós devemos encontrar um caminho Encarar o pelotão de fuzilamento Contra todos os estranhos Você vai encontrar um caminho  Cave Cave Cave E encontre a fé Quando você estiver à beira De uma arma na sua cabeça Você deve encontrar um caminho  Quando os amigos estiverem com medo da multidão E tentarem nos dividir Nós devemos encontrar um caminho Nós entramos na briga E não vamos obedecer Nós devemos encontrar um caminho Sim  Cave Cave Cave E encontre a fé Quando te deixarem para morrer E só o que você consegue ver é vermelho Você deve encontrar um caminho Cave Cave Cave Encontre a fé Não vamos deixá-los dividir Nunca vamos tolerar isso Vamos encontrar um caminho Cave Cave Cave A fé Cave Cave Cave A fé"
"126" "3ade68b8ga8908fa3" "Yes Please" "3ade68b8ga8908fa3" "muse" 1 "I cannot sleep  There's too much noise in my head  I cannot sleep  I want it here instead  I never thought that this could come to this I just wanna look at your face in peace now  You'll never miss  But I can  I cannot keep  The shame that's clawed us out  I will not keep  Your shut-up, shut-up lies  I never thought that this could come to this  I just wanna live in bliss, in peace now  You will never miss  But I can" "Sim, por favor  Não consigo dormir Tem muito barulho na minha cabeça Não consigo dormir Eu quero isso aqui no lugar de Nunca pensei que poderia vir deste jeito Eu só quero ver seu rosto em paz agora Você nunca sentirá falta Mas eu posso Eu não posso manter A vergonha de termos perdido a garra Eu não manterei Suas caladas, caladas mentiras Eu nunca pensei que poderia vir deste jeito Eu só quero viver em êxtase, em paz agora Você nunca vai sentir falta Mas eu consigo..."
"127" "3ade68b8gb124afa3" "Mk Ultra" "3ade68b8gb124afa3" "muse" 1 "The wavelength gently grows, Coercive notions re-evolve, A universe is trapped inside a tear, It resonates the core, Creates unnatural laws, Replaces love and happiness with fear  How much deception can you take? How many lies will you create? How much longer until you break? Your mind's about to fall  And they are breaking through, They are breaking through, Now we're falling, We are losing control  Invisible to all, The mind becomes a wall. All of history deleted with one stroke  How much deception can you take? How many lies will you create? How much longer until you break? Your minds about to fall  And they are breaking through, They are breaking through, Now were falling, We are losing control" "[MK Ultra] A onda cresce suavemente, Noções coercivas re-evoluem, Um universo está preso dentro de uma lágrima, Ela ressoa o núcleo, Cria leis não naturais, Substitui o amor e a felicidade com medo  Quanta decepção você aguenta? Quantas mentiras você vai criar? Quanto tempo mais até que você quebrar? A sua mente está prestes a cair  E eles estão invadindo, Eles estão invadindo, Agora estamos caindo, Estamos perdendo o controle  Invisível a todos, A mente torna-se uma parede. Toda a história excluída com um ataque  Quanta decepção você aguenta? Quantas mentiras você vai criar? Quanto tempo mais até que você quebrar? A sua mente está prestes a cair  E eles estão invadindo, Eles estão invadindo, Agora estamos caindo, Estamos perdendo o controle"
"128" "3ade68b8gb39180b3" "The Handler" "3ade68b8gb39180b3" "muse" 1 "You (You,You) were my oppressor And I (I,I) I have been programmed to obey And now (Now,Now) you are my handler And I (I,I) I will execute your demands  Leave me alone I must dissociate from you  Behold (Hold,Hold) my trance formation And you (You,You) are empowered to do as you please My mind (Mind,Mind) was lost in translation And my heart (Heart,Heart) has become a cold and impassive machine  Leave me alone I must dissociate from you  I won't let you control my feelings anymore And I will no longer do as I am told And I am no longer afraid to walk alone Let me go Let me be I'am scaping From your grip You will never own me again Yeah" "[O Manipulador]   Você (você,você) foi meu opressor E eu (Eu,Eu) fui programado para obedecer Mas agora (Agora,Agora) você é o meu manipulador E eu (Eu,Eu) eu vou executar seus comandos  Deixe-me em paz Preciso me desassociar de você  Observe (Observe,Observe) a minha transformação E você (você,você) está autorizado a fazer como desejar Minha mente (Mente,Mente) se perdeu na transição E meu coração (Coração,Coração) se tornou uma máquina fria e insensível  Deixe-me em paz Preciso me desassociar de você  Eu não deixarei você controlar meus sentimentos E não vou mais fazer o que você mandar E eu não tenho medo de andar sozinho Deixe-me ir Deixe-me ser Preciso me libertar De seu controle Você nunca mais será o meu dono novamente É"
"129" "3ade68b8gc9a180b3" "Defector" "3ade68b8gc9a180b3" "muse" 1 "Free Yeah, I'm free From your inciting You can't brainwash me You've got a problem  Free Yeah I'm free From society You can't control me I'm a defector  You think you're strong and you can't be broken But your empire is dissolving You thought, You thought I was weak But you got it wrong Look into my eyes I'm a defector  Free Yeah, I'm free From your inciting You can't brainwash me You've got a problem  Free Yeah I'm free From society You can't control me I'm a defector  Your blood is blue and your mind turned green And your belly is all yellow You believe your throne is too high to be overthrown We'll watch it get razed By a defector  Free Yeah, I'm free From your inciting You can't brainwash me You've got a problem  Free Yeah I'm free From society You can't control me I'm a defector  [Jfk] We look for strength and assistance Confident that with your help Man will be what he was born to be Free and independent" "[Desertor]   Livre Sim, sou livre Dos seus aliciantes Você não pode me fazer uma lavagem cerebral Você tem um problema  Livre Sim, sou livre Da sociedade Você não me pode controlar Eu sou um desertor  Você acha que é forte e que não pode ser destruído Mas o seu império está se dissolvendo Você pensou, Você pensou que eu era fraco Mas você entendeu errado Olhe nos meus olhos Eu sou um desertor  Livre Sim, sou livre Dos seus aliciantes Você não pode me fazer uma lavagem cerebral Você tem um problema  Livre Sim, eu sou livre Da sociedade Você não pode me controlar Eu sou um desertor  Seu sangue é azul e sua mente se tornou verde E sua barriga é toda amarela Você acredita que o seu trono é muito alto para ser derrubado Nós o iremos ver ser arrasado  Por um desertor  Livre Sim, estou livre Dos seus aliciantes Você não pode me fazer uma lavagem cerebral Você tem um problema  Livre Sim, eu sou livre Da sociedade Você não me pode controlar Eu sou um desertor  [Jfk] Nós procuramos força e assistência Confiante de que com a sua ajuda O Homem será o que ele nasceu para ser Livre e independente"
"130" "3ade68b8gcb00afa3" "United States Of Eurasia" "3ade68b8gcb00afa3" "muse" 1 "You and me are the same, We don't know or care who's to blame, But we know that whoever holds the reins, Nothing will change, our cause has gone insane;  And these wars, they can't be won, And these wars, they can't be won, And do you want them to go on and on and on? Why split these states, when there can be only one?!  And must we do as we're told?! Must we do as we're told?!  (Instrumental Interlude)  You and me fall in line, To be punished for unproven crimes, And we know that there is no one we can trust, Our ancient heroes, they are turning to dust!  And these wars; they can't be won, Does anyone know or care how they  begun? They just promise to go on and on and on but soon we will see there can be only one... UNITED STATES! UNITED STATES of... Eura-sia! -sia! -sia! Eura-sia! -sia! -sia! Eura-sia! -sia! -sia!" "[Estados Unidos da Eurásia] Você e eu somos o mesmo Nós não sabemos nem ligamos a quem devemos culpar Mas sabemos quem detém as rédeas, Nada irá mudar, a nossa causa foi em vão;  Essas guerras, elas não podem ser vencidas Essas guerras, elas não podem ser vencidas E você quer que elas vão adiante? Porque dividir esses territórios, quando deveria existir apenas um?  E devemos fazer como nos disseram? Devemos fazer como nos disseram?  (parte instrumental)  Você e eu temos o mesmo raciocínio Para sermos condenados por crimes não comprovados E agora não há ninguém em que possamos confiar Nossos antigos heróis estão se desfazendo em pó!  E essas guerras; elas não podem ser vencidas, Será que alguém sabe ou se importa em saber como elas começaram? Eles simplesmente prometeram ir adiante e adiante Mas logo nós veremos que deve existir somente um... Estados Unidos! Estados Unidos da... Eura-sia! -sia! -sia! Eura-sia! -sia! -sia! Eura-sia! -sia! -sia!"
"131" "3ade68b8gd8e6d0b3" "Algorithm" "3ade68b8gd8e6d0b3" "muse" 1 "Burn like a slave Churn like a cog We are caged in simulations Algorithms evolve Push us aside and render us obsolete  This means war With your creator This means war With your creator  Reload, crash out  This means war With your creator This means war With your creator" "[Algorítimo]  Queime como um escravo Bata como um engrenagem Estamos enjaulados em simulações Os algorítimos evoluem Nos empurram para o lado e nos tornam obsoletos  Isso significa guerra Com seu criador Isso significa guerra Com seu criador  Recarregue, durma  Isso significa guerra Com seu criador Isso significa guerra Com seu criador"
"132" "3ade68b8gd9a180b3" "The Globalist" "3ade68b8gd9a180b3" "muse" 1 "You were never truly loved  You have only been betrayed You were never truly nurtured By churches of the state You were left unprotected To these wild and fragile lands  But you can rise up like a god Arm yourself You can be strong You can build a nuclear power Transform the earth to your desire  Free your mind from false beliefs You can be the commander in chief You can hide your true motives To dismantle and destroy  Now you have finally have the code I have given you the code  10, 9, 8, 7, 6, 5, 4, 3, 2, 1 Fire  There's no country left To love and cherish It's gone, it's gone for good It's you and me babe Survivors To hunt and gather memories Of the great nation we were  There's no countries left To fight and conquer I think, I destroyed them all It's human nature The greatest hunter Will survive them all With no one left to love  There's no culture left To love and cherish It's gone, you know it's gone for good A trillion memories Lost in space and time forevermore I just wanted I just needed to be loved" "[O Globalista]   Você nunca foi verdadeiramente amado  Você só tem sido traído Você nunca foi verdadeiramente nutrido Pelas igrejas do estado Você foi deixado desprotegido Nestas terras selvagens e frágeis  Mas você pode levantar-se como um deus Arme-se Você pode ser forte Você pode construir uma potência nuclear Transformar a terra como desejar  Liberte a sua mente de falsas crenças Você pode ser o líder comandante Você pode esconder seus verdadeiros motivos Para desmantelar e destruir  Agora você finalmente tem o código Eu lhe dei o código  10, 9, 8, 7, 6, 5, 4, 3, 2, 1 Fogo  Não há mais nenhum país Para amar e cuidar Ele se foi, ele se foi para sempre É você e eu, garota Sobreviventes Para caçar e coletar memórias da grande nação que éramos  Não há mais nenhum país Para lutar e vencer Eu penso, eu destruiu a todos É da natureza humana O maior caçador vai sobreviver a todos Sem ninguém para amar  Não há mais nenhuma cultura Para amar e cuidar Ela se foi, você sabe que ele se foi para sempre Um trilhão de memórias Perdidas no espaço e no tempo para todo o sempre Eu só queria Eu só precisava ser amado"
"133" "3ade68b8gdd04afa3" "Resistance" "3ade68b8gdd04afa3" "muse" 1 "Is your secret safe tonight? And are we out of sight? Or will our world come tumbling down?  Will they find our hiding place? Is this our last embrace? Or will the walls start caving in?  (It could be wrong, could be wrong) But it should've been right (It could be wrong, could be wrong) Let our hearts ignite (It could be wrong, could be wrong) Are we digging a hole? (It could be wrong, could be wrong) This is outta control  (It could be wrong, could be wrong) It could never last (It could be wrong, could be wrong) Must erase it fast (It could be wrong, could be wrong) But it could've been right (It could be wrong, could be...)  Love is our resistance They keep us apart and they won't stop breaking us down And hold me, our lips must always be sealed  If we live our life in fear I'll wait a thousand years Just to see you smile again  Quell your prayers for love and peace You'll wake the thought police We can hide the truth inside  (It could be wrong, could be wrong) But it should've been right (It could be wrong, could be wrong) Let our hearts ignite (It could be wrong, could be wrong) Are we digging a hole? (It could be wrong, could be wrong) This is outta control  (It could be wrong, could be wrong) It could never last (It could be wrong, could be wrong) Must erase it fast (It could be wrong, could be wrong) But it could've been right (It could be wrong, could be...)  Love is our resistance! They keep us apart and won't stop breaking us down And hold me, our lips must always be sealed  The night has reached its end We can't pretend We must run We must run It's time to run  Take us away from here Protect us from further harm Resistance!" "[Resistência]  Seu segredo está a salvo essa noite? E estamos fora de vista? Ou o nosso mundo desabará?  Eles acharão nosso esconderijo? Esse é o nosso último abraço? Ou as muralhas começarão a cair?  (Isso poderia ser errado, poderia ser errado) Mas deveria ser certo (Isso poderia ser errado, poderia ser errado) Deixe nossos corações se acenderem (Isso poderia ser errado, poderia ser errado) Estamos cavando um buraco? (Isso poderia ser errado, poderia ser errado) Isto está fora de controle  (Isso poderia ser errado, poderia ser errado) Poderia não durar (Isso poderia ser errado, poderia ser errado) É preciso apagá-lo rápido (Isso poderia ser errado, poderia ser errado) Mas poderia ter sido certo (Isso poderia ser errado, poderia ser...)  O amor é a nossa resistência Eles nos mantêm separados e não vão parar de nos partir E me abrace, nossos lábios sempre devem estar selados  Se vivermos nossa vida com medo Esperarei mil anos Apenas para ver você sorrir novamente  Pare de rezar por amor e paz Você despertará a polícia do pensamento Nós podemos esconder a verdade no lado de dentro  (Isso poderia ser errado, poderia ser errado) Mas deveria ser certo (Isso poderia ser errado, poderia ser errado) Deixe nossos corações se acenderem (Isso poderia ser errado, poderia ser errado) Estamos cavando um buraco? (Isso poderia ser errado, poderia ser errado) Isto está fora de controle  (Isso poderia ser errado, poderia ser errado) Poderia não durar (Isso poderia ser errado, poderia ser errado) É preciso apagá-lo rápido (Isso poderia ser errado, poderia ser errado) Mas poderia ter sido certo (Isso poderia ser errado, poderia ser...)  O amor é a nossa resistência! Eles nos mantêm separados e não vão parar de nos partir E me abrace, nossos lábios sempre devem estar selados  A noite chegou ao final Não podemos fingir Temos que fugir Temos que fugir É hora de fugir  Leve-nos daqui Nos proteja de mais danos Resistência!"
